<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2006.06.01	1.28170	1.28260	1.27220	1.28160	10571	0	20
2006.06.02	1.28140	1.29410	1.27940	1.29220	9917	0	20
2006.06.05	1.29270	1.29810	1.28980	1.29050	10340	0	20
2006.06.06	1.29020	1.29370	1.28070	1.28240	10243	0	20
2006.06.07	1.28270	1.28390	1.27590	1.28020	9775	0	20
2006.06.08	1.28030	1.28100	1.26250	1.26490	11059	0	20
2006.06.09	1.26530	1.26860	1.25970	1.26420	10103	0	20
2006.06.12	1.26150	1.26540	1.25650	1.25810	8890	0	20
2006.06.13	1.25800	1.26210	1.25300	1.25430	9994	0	20
2006.06.14	1.25450	1.26500	1.25330	1.26070	10465	0	20
2006.06.15	1.26070	1.26610	1.25790	1.26310	10271	0	20
2006.06.16	1.26320	1.26760	1.26170	1.26470	9306	0	20
2006.06.19	1.26490	1.26540	1.25520	1.25750	9582	0	20
2006.06.20	1.25750	1.26200	1.25380	1.25830	9495	0	20
2006.06.21	1.25870	1.26820	1.25790	1.26670	9214	0	20
2006.06.22	1.26700	1.26820	1.25500	1.25700	9608	0	20
2006.06.23	1.25710	1.25900	1.24780	1.25100	9202	0	20
2006.06.26	1.25060	1.26060	1.25010	1.25900	9950	0	20
2006.06.27	1.25890	1.26200	1.25610	1.25760	10011	0	20
2006.06.28	1.25760	1.25870	1.25140	1.25480	8919	0	20
2006.06.29	1.25490	1.26730	1.25190	1.26680	9900	0	20
2006.06.30	1.26640	1.27990	1.26560	1.27900	9958	0	20
2006.07.03	1.27880	1.28240	1.27600	1.27930	9290	0	20
2006.07.04	1.27940	1.28260	1.27860	1.27900	9242	0	20
2006.07.05	1.27940	1.28410	1.27050	1.27240	10344	0	20
2006.07.06	1.27220	1.27850	1.27190	1.27790	9823	0	20
2006.07.07	1.27780	1.28640	1.27650	1.28100	9535	0	20
2006.07.10	1.28130	1.28200	1.27180	1.27400	9591	0	20
2006.07.11	1.27390	1.27810	1.27050	1.27680	10120	0	20
2006.07.12	1.27670	1.27810	1.26740	1.27010	9831	0	20
2006.07.13	1.27020	1.27330	1.26620	1.26940	9384	0	20
2006.07.14	1.26920	1.27000	1.26260	1.26500	9209	0	20
2006.07.17	1.26380	1.26470	1.25090	1.25220	9123	0	20
2006.07.18	1.25210	1.25610	1.24730	1.25080	9684	0	20
2006.07.19	1.25090	1.26120	1.24570	1.25930	10103	0	20
2006.07.20	1.25940	1.26560	1.25880	1.26280	10095	0	20
2006.07.21	1.26290	1.27080	1.26260	1.27000	9607	0	20
2006.07.24	1.27040	1.27080	1.26100	1.26340	9166	0	20
2006.07.25	1.26330	1.26770	1.25620	1.25810	9687	0	20
2006.07.26	1.25830	1.27270	1.25590	1.27130	9905	0	20
2006.07.27	1.27150	1.27750	1.26800	1.26980	9609	0	20
2006.07.28	1.26980	1.27740	1.26590	1.27620	9329	0	20
2006.07.31	1.27650	1.27860	1.27390	1.27670	9222	0	20
2006.08.01	1.27690	1.28330	1.27200	1.28220	9522	0	20
2006.08.02	1.28260	1.28380	1.27750	1.27900	9481	0	20
2006.08.03	1.27890	1.28360	1.27410	1.28030	9574	0	20
2006.08.04	1.28040	1.29120	1.27760	1.28740	9557	0	20
2006.08.07	1.28840	1.28950	1.28140	1.28180	9372	0	20
2006.08.08	1.28180	1.28940	1.28060	1.28220	9946	0	20
2006.08.09	1.28230	1.29050	1.27640	1.28640	9658	0	20
2006.08.10	1.28630	1.29150	1.27460	1.27930	10190	0	20
2006.08.11	1.27950	1.28020	1.27150	1.27210	9586	0	20
2006.08.14	1.27120	1.27640	1.27070	1.27240	8908	0	20
2006.08.15	1.27220	1.28070	1.26940	1.27860	9410	0	20
2006.08.16	1.27850	1.28670	1.27680	1.28440	9251	0	20
2006.08.17	1.28430	1.28900	1.28130	1.28260	9334	0	20
2006.08.18	1.28270	1.28480	1.27810	1.28250	8769	0	20
2006.08.21	1.28270	1.29420	1.28250	1.28860	9400	0	20
2006.08.22	1.28880	1.28890	1.27820	1.28080	9586	0	20
2006.08.23	1.28110	1.28540	1.27740	1.27870	9581	0	20
2006.08.24	1.27890	1.28410	1.27520	1.27650	9665	0	20
2006.08.25	1.27650	1.27850	1.27230	1.27540	9385	0	20
2006.08.28	1.27610	1.28230	1.27540	1.27860	8803	0	20
2006.08.29	1.27890	1.28410	1.27490	1.28300	9599	0	20
2006.08.30	1.28300	1.28550	1.28120	1.28370	9837	0	20
2006.08.31	1.28410	1.28810	1.27850	1.28060	10064	0	20
2006.09.01	1.28090	1.28500	1.27550	1.28360	9421	0	20
2006.09.04	1.28460	1.28770	1.28380	1.28600	8215	0	20
2006.09.05	1.28590	1.28670	1.27950	1.28160	8980	0	20
2006.09.06	1.28150	1.28360	1.27690	1.28050	9138	0	20
2006.09.07	1.28040	1.28350	1.27060	1.27340	10064	0	20
2006.09.08	1.27360	1.27460	1.26500	1.26740	9977	0	20
2006.09.11	1.26660	1.27450	1.26480	1.27020	8858	0	20
2006.09.12	1.26990	1.27350	1.26710	1.26890	9330	0	20
2006.09.13	1.26840	1.27190	1.26640	1.27000	9207	0	20
