<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.07.11	0.98129	0.98573	0.98105	0.98280	67380	83527404000	9
2016.07.12	0.98252	0.98938	0.97948	0.98893	91639	129528277000	9
2016.07.13	0.98894	0.98937	0.98211	0.98534	85217	110719510000	9
2016.07.14	0.98495	0.98520	0.97637	0.98069	88191	113822988000	9
2016.07.15	0.98032	0.98465	0.97816	0.98172	89317	136921119000	9
2016.07.18	0.98145	0.98463	0.98107	0.98229	76288	124784937000	9
2016.07.19	0.98213	0.98773	0.98147	0.98536	75957	112513294000	9
2016.07.20	0.98492	0.99037	0.98472	0.98706	73673	120462630000	9
2016.07.21	0.98703	0.99061	0.98398	0.98557	94271	139768241000	9
2016.07.22	0.98545	0.98949	0.98430	0.98664	74284	87072875000	9
2016.07.25	0.98669	0.98943	0.98491	0.98582	60967	76333648000	9
2016.07.26	0.98554	0.99273	0.98343	0.99245	66435	88449635000	9
2016.07.27	0.99151	0.99498	0.98574	0.98587	79679	104589388000	9
2016.07.28	0.98585	0.98667	0.97931	0.98088	83588	102989121000	9
2016.07.29	0.97987	0.98094	0.96350	0.96937	91454	95417313000	9
2016.08.01	0.96867	0.97023	0.96632	0.96819	63577	55653723000	9
2016.08.02	0.96864	0.96943	0.96328	0.96387	71198	82491000000	9
2016.08.03	0.96327	0.97380	0.96327	0.97283	68494	73676290000	9
2016.08.04	0.97297	0.97493	0.97206	0.97385	69500	70860150000	9
2016.08.05	0.97371	0.98300	0.97261	0.98035	64604	77333248000	9
2016.08.08	0.97895	0.98413	0.97734	0.98242	58787	61303767000	9
2016.08.09	0.98198	0.98430	0.98111	0.98116	64255	77913860000	9
2016.08.10	0.98116	0.98180	0.97457	0.97482	71412	92083746000	9
2016.08.11	0.97458	0.97653	0.97109	0.97538	66445	71991769000	9
2016.08.12	0.97511	0.97652	0.97081	0.97444	69431	84865369000	9
2016.08.15	0.97309	0.97585	0.97126	0.97248	52141	58498027000	9
2016.08.16	0.97279	0.97330	0.95887	0.96168	82848	86319964000	9
2016.08.17	0.96158	0.96573	0.95928	0.96166	76218	82065930000	9
2016.08.18	0.96169	0.96282	0.95367	0.95431	77533	76021009000	9
2016.08.19	0.95380	0.96106	0.95348	0.96004	72345	76382641000	9
2016.08.22	0.96077	0.96483	0.95935	0.96211	71996	88355569000	9
2016.08.23	0.96238	0.96330	0.95930	0.96288	66030	74705792000	9
2016.08.24	0.96280	0.96833	0.96237	0.96681	75009	84368859000	9
2016.08.25	0.96676	0.96869	0.96406	0.96744	60346	64342051000	9
2016.08.26	0.96735	0.97921	0.96311	0.97808	97639	99988461000	9
2016.08.29	0.97817	0.98061	0.97643	0.97818	70153	67624147000	9
2016.08.30	0.97768	0.98442	0.97717	0.98380	78796	81911903000	9
2016.08.31	0.98302	0.98628	0.98171	0.98374	81943	86566073000	9
2016.09.01	0.98338	0.98844	0.97847	0.97995	84861	85152444000	9
2016.09.02	0.97922	0.98187	0.97386	0.97994	88434	91386189000	9
2016.09.05	0.97956	0.98134	0.97717	0.97977	49275	45952968000	9
2016.09.06	0.97903	0.98102	0.96928	0.96947	80060	66486856000	9
2016.09.07	0.96942	0.97090	0.96693	0.96966	83913	84473781000	9
2016.09.08	0.96893	0.97371	0.96489	0.97224	90309	94195208000	9
2016.09.09	0.97243	0.97839	0.97098	0.97457	80236	84315220000	9
2016.09.12	0.97415	0.97625	0.96899	0.97197	85858	88363202000	9
2016.09.13	0.97150	0.97840	0.97066	0.97598	95236	101869178000	9
2016.09.14	0.97570	0.97893	0.97057	0.97322	87119	99421115000	9
2016.09.15	0.97247	0.97671	0.96932	0.97173	94949	109565799000	9
2016.09.16	0.97168	0.98174	0.97094	0.97988	80617	91647667000	9
2016.09.19	0.97982	0.98182	0.97826	0.97993	71798	87848921000	9
2016.09.20	0.97966	0.98101	0.97614	0.97908	83478	114073292000	9
2016.09.21	0.97905	0.98135	0.97195	0.97358	112797	128728595000	9
2016.09.22	0.97355	0.97408	0.96593	0.96847	88512	82066571000	9
2016.09.23	0.96850	0.97420	0.96833	0.97008	85476	93211126000	9
2016.09.26	0.96902	0.97078	0.96606	0.96908	73261	100966723000	9
2016.09.27	0.96909	0.97285	0.96610	0.97061	85154	89161708000	9
2016.09.28	0.97068	0.97362	0.96908	0.97089	88617	97764565000	9
2016.09.29	0.97006	0.97232	0.96395	0.96587	96324	103389682000	9
2016.09.30	0.96576	0.97756	0.96472	0.97112	104923	101344356000	9
2016.10.03	0.97118	0.97440	0.96877	0.97330	65401	67994496000	9
2016.10.04	0.97189	0.98284	0.97189	0.97869	101329	107434379000	9
2016.10.05	0.97850	0.97922	0.97327	0.97404	88104	95066169000	9
2016.10.06	0.97470	0.98182	0.97284	0.98056	87210	102607032000	9
2016.10.07	0.98059	0.98387	0.97667	0.97732	125225	117085640000	9
2016.10.10	0.97772	0.98386	0.97669	0.98238	64410	62798756000	9
2016.10.11	0.98246	0.98930	0.98198	0.98868	88541	100255874000	9
2016.10.12	0.98830	0.99092	0.98736	0.99047	86621	84328710000	9
2016.10.13	0.99048	0.99090	0.98588	0.98595	76557	68011541000	9
2016.10.14	0.98591	0.99044	0.98552	0.98785	90950	83714389000	9
2016.10.17	0.98987	0.99061	0.98711	0.98875	75912	72766031000	9
2016.10.18	0.98855	0.99138	0.98661	0.98968	78955	74329237000	9
2016.10.19	0.98955	0.99046	0.98742	0.98897	81263	67751589000	9
2016.10.20	0.98872	0.99326	0.98417	0.99238	96419	82707998000	9
2016.10.21	0.99243	0.99618	0.99217	0.99331	79756	71759284000	9
2016.10.24	0.99424	0.99559	0.99152	0.99339	75746	68758379000	9
2016.10.25	0.99288	0.99984	0.99288	0.99433	89218	80537833000	9
2016.10.26	0.99404	0.99582	0.99029	0.99310	74627	53025702000	9
2016.10.27	0.99324	0.99506	0.99112	0.99335	91270	80158585000	9
2016.10.28	0.99328	0.99500	0.98574	0.98825	103992	83777753000	9
2016.10.31	0.98734	0.99069	0.98711	0.98882	78803	72949899000	9
2016.11.01	0.98883	0.98980	0.97278	0.97481	86296	77018107000	9
2016.11.02	0.97492	0.97535	0.96947	0.97311	102570	93027272000	9
2016.11.03	0.97313	0.97597	0.96947	0.97382	107221	96983483000	9
2016.11.04	0.97382	0.97576	0.96737	0.96737	98773	82726770000	9
2016.11.07	0.97598	0.97890	0.97295	0.97407	87673	74988107000	9
2016.11.08	0.97377	0.97894	0.97348	0.97781	80346	73514356000	9
2016.11.09	0.97771	0.98472	0.95490	0.98430	212569	176498412000	9
2016.11.10	0.98405	0.98962	0.98200	0.98655	147683	120360691000	9
2016.11.11	0.98653	0.98931	0.98316	0.98670	145341	129780555000	9
2016.11.14	0.98890	1.00016	0.98809	0.99796	152684	108432737000	9
2016.11.15	0.99707	1.00241	0.99286	1.00165	137631	119068615000	9
2016.11.16	1.00155	1.00575	0.99830	1.00171	126959	109119730000	9
2016.11.17	1.00168	1.00730	0.99936	1.00684	133207	119425108000	9
2016.11.18	1.00675	1.01229	1.00599	1.00906	144461	131685672000	9
2016.11.21	1.00990	1.01163	1.00743	1.00850	140154	128266633000	9
2016.11.22	1.00843	1.01339	1.00672	1.01090	127259	117538116000	9
2016.11.23	1.01126	1.01819	1.00913	1.01611	113435	97115743000	9
2016.11.24	1.01533	1.01912	1.01449	1.01599	109685	88355577000	9
2016.11.25	1.01516	1.01856	1.01045	1.01284	132947	120192951000	9
2016.11.28	1.01210	1.01674	1.00788	1.01286	136729	123487096000	9
2016.11.29	1.01036	1.01761	1.01036	1.01168	127047	112695279000	9
2016.11.30	1.01158	1.02043	1.01065	1.01711	138635	110310206000	9
