<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2010.06.28	1.50538	1.51280	1.50171	1.50955	48368	0	20
2010.06.29	1.50955	1.51195	1.50113	1.50582	49558	0	20
2010.06.30	1.50591	1.50723	1.49326	1.49393	60141	0	15
2010.07.01	1.49395	1.51892	1.48730	1.51665	59586	0	14
2010.07.02	1.51665	1.52282	1.51498	1.51938	49932	0	15
2010.07.05	1.51940	1.51978	1.50893	1.51341	28766	0	15
2010.07.06	1.51335	1.52263	1.50809	1.51491	44950	0	15
2010.07.07	1.51488	1.52180	1.50806	1.51784	45077	0	15
2010.07.08	1.51782	1.52401	1.51015	1.51610	44706	0	8
2010.07.09	1.51583	1.52036	1.50500	1.50627	37233	0	11
2010.07.12	1.50617	1.50849	1.49478	1.50253	39596	0	13
2010.07.13	1.50255	1.51916	1.49638	1.51791	110818	75717770000	8
2010.07.14	1.51782	1.52958	1.51725	1.52674	44707	0	15
2010.07.15	1.52671	1.54706	1.52355	1.54451	46739	0	15
2010.07.16	1.54453	1.54465	1.52783	1.52995	44176	0	17
2010.07.19	1.52885	1.53505	1.52027	1.52308	44221	0	15
2010.07.20	1.52309	1.53095	1.51534	1.52761	46330	0	17
2010.07.21	1.52762	1.53335	1.51235	1.51676	47195	0	15
2010.07.22	1.51675	1.52950	1.51496	1.52558	45373	0	17
2010.07.23	1.52557	1.54484	1.52556	1.54253	48536	0	17
2010.07.26	1.54136	1.55187	1.54091	1.54826	40290	0	17
2010.07.27	1.54822	1.55990	1.54424	1.55950	44939	0	17
2010.07.28	1.55951	1.56385	1.55469	1.55880	44906	0	15
2010.07.29	1.55883	1.56607	1.55789	1.56100	42580	0	15
2010.07.30	1.56100	1.57200	1.55511	1.56878	44846	0	18
2010.08.02	1.57250	1.59062	1.56949	1.58869	39327	0	16
2010.08.03	1.58863	1.59669	1.58608	1.59456	38801	0	17
2010.08.04	1.59458	1.59627	1.58561	1.58854	39089	0	18
2010.08.05	1.58856	1.59231	1.58196	1.58865	37501	0	18
2010.08.06	1.58870	1.59970	1.58394	1.59406	36174	0	15
2010.08.09	1.59849	1.59930	1.58898	1.59012	31088	0	15
2010.08.10	1.59010	1.59077	1.57099	1.58465	46860	0	17
2010.08.11	1.58486	1.58594	1.56140	1.56396	51480	0	20
2010.08.12	1.56398	1.57118	1.55610	1.55754	44936	0	19
2010.08.13	1.55723	1.56778	1.55693	1.55897	40647	0	17
2010.08.16	1.55880	1.57011	1.55348	1.56541	42084	0	17
2010.08.17	1.56541	1.56942	1.55515	1.55742	44564	0	16
2010.08.18	1.55742	1.56868	1.54977	1.55957	43058	0	15
2010.08.19	1.55964	1.56671	1.55081	1.55891	49809	0	18
2010.08.20	1.55889	1.55938	1.54644	1.55325	43394	0	18
2010.08.23	1.55384	1.56169	1.54920	1.55002	39026	0	16
2010.08.24	1.55015	1.55086	1.53718	1.54052	47544	0	18
2010.08.25	1.54047	1.54735	1.53887	1.54733	42950	0	15
2010.08.26	1.54725	1.55965	1.54656	1.55226	44514	0	17
2010.08.27	1.55226	1.55382	1.54432	1.55274	41518	0	15
2010.08.30	1.55343	1.55753	1.54554	1.54609	31742	0	15
2010.08.31	1.54608	1.54732	1.53264	1.53490	41976	0	17
2010.09.01	1.53487	1.54903	1.53353	1.54500	34625	0	17
2010.09.02	1.54472	1.54523	1.53499	1.53922	29065	0	15
2010.09.03	1.53923	1.54671	1.53883	1.54480	26380	0	15
2010.09.06	1.54445	1.54882	1.53453	1.53947	23955	0	15
2010.09.07	1.53947	1.54229	1.52964	1.53535	33872	0	15
2010.09.08	1.53535	1.55320	1.53435	1.54724	42559	0	17
2010.09.09	1.54726	1.54766	1.53754	1.54300	39193	0	15
2010.09.10	1.54300	1.54657	1.53446	1.53557	36076	0	15
2010.09.13	1.53540	1.54866	1.53540	1.54244	39790	0	15
2010.09.14	1.54241	1.55859	1.53475	1.55323	45745	0	15
2010.09.15	1.55313	1.56503	1.54483	1.56313	46510	0	15
2010.09.16	1.56312	1.56473	1.55376	1.56220	43408	0	15
2010.09.17	1.56217	1.57279	1.55946	1.56304	42701	0	17
2010.09.20	1.56560	1.56840	1.55362	1.55441	31905	0	19
2010.09.21	1.55459	1.56400	1.55030	1.56055	44923	0	17
2010.09.22	1.56063	1.57150	1.56013	1.56507	42815	0	17
2010.09.23	1.56530	1.57400	1.56113	1.56821	50288	0	15
2010.09.24	1.56818	1.58421	1.56408	1.58228	23669	0	15
2010.09.27	1.58210	1.58658	1.57867	1.58082	37849	0	15
2010.09.28	1.58085	1.58942	1.57186	1.58034	49457	0	15
2010.09.29	1.58030	1.58732	1.57617	1.57914	39690	0	15
2010.09.30	1.57915	1.59214	1.56688	1.57104	58137	0	16
2010.10.01	1.57106	1.58718	1.57030	1.58189	50457	0	15
2010.10.04	1.58040	1.58685	1.57479	1.58205	46208	0	15
2010.10.05	1.58223	1.59292	1.57512	1.58883	53010	0	15
2010.10.06	1.58868	1.59382	1.58330	1.58833	50464	0	15
