<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2005.07.07	112.190	112.370	111.460	112.020	11992	0	30
2005.07.08	112.020	112.600	111.780	112.190	10865	0	30
2005.07.11	112.220	112.290	111.680	111.720	11862	0	30
2005.07.12	111.720	111.820	110.750	110.920	12881	0	30
2005.07.13	110.900	112.310	110.850	111.900	12395	0	30
2005.07.14	111.900	112.410	111.640	112.260	12493	0	30
2005.07.15	112.250	112.430	111.740	112.230	11565	0	30
2005.07.18	112.270	112.380	111.480	111.940	9909	0	30
2005.07.19	111.940	113.020	111.830	112.760	11220	0	30
2005.07.20	112.780	113.730	112.430	112.840	12731	0	30
2005.07.21	112.830	112.890	109.860	110.320	13046	0	30
2005.07.22	110.330	111.480	110.310	111.360	12986	0	30
2005.07.25	111.400	112.010	111.290	111.430	11204	0	30
2005.07.26	111.450	112.640	111.420	112.470	12365	0	30
2005.07.27	112.480	112.830	112.140	112.460	12074	0	30
2005.07.28	112.440	112.900	111.960	112.170	10890	0	30
2005.07.29	112.170	112.780	111.920	112.740	11622	0	30
2005.08.01	112.650	112.780	111.700	112.360	10424	0	30
2005.08.02	112.370	112.390	111.110	111.400	11684	0	30
2005.08.03	111.400	111.960	110.980	111.150	10717	0	30
2005.08.04	111.140	111.640	110.750	111.230	10961	0	30
2005.08.05	111.230	112.220	111.110	111.850	11195	0	30
2005.08.08	112.220	112.640	111.550	112.160	11599	0	30
2005.08.09	112.180	112.260	111.660	111.870	11457	0	30
2005.08.10	111.870	111.920	110.380	110.650	12002	0	30
2005.08.11	110.630	110.760	109.570	109.720	12727	0	30
2005.08.12	109.720	109.990	109.300	109.390	11772	0	30
2005.08.15	109.440	109.830	109.200	109.310	11089	0	30
2005.08.16	109.320	109.700	109.020	109.630	12045	0	30
2005.08.17	109.600	110.110	109.380	109.790	12053	0	30
2005.08.18	109.790	110.710	109.730	110.550	11136	0	30
2005.08.19	110.530	110.850	110.300	110.490	10167	0	30
2005.08.22	110.450	110.580	109.380	109.750	11026	0	30
2005.08.23	109.740	110.200	109.600	109.960	11146	0	30
2005.08.24	109.950	110.770	109.870	110.220	11033	0	30
2005.08.25	110.240	110.480	109.760	110.070	11077	0	30
2005.08.26	110.040	110.420	109.360	110.080	10989	0	30
2005.08.29	110.130	110.740	109.830	110.720	10751	0	30
2005.08.30	110.690	111.640	110.470	111.270	11553	0	30
2005.08.31	111.250	111.810	110.370	110.620	11844	0	30
2005.09.01	110.630	110.950	109.600	109.840	11429	0	30
2005.09.02	109.880	110.080	109.210	109.850	11135	0	30
2005.09.05	109.730	109.830	108.760	109.180	10733	0	30
2005.09.06	109.170	109.860	109.120	109.620	11734	0	30
2005.09.07	109.600	110.320	109.410	110.040	11693	0	30
2005.09.08	110.040	110.660	109.990	110.530	10987	0	30
2005.09.09	110.530	110.790	109.480	109.700	10354	0	30
2005.09.12	109.190	110.430	109.140	110.370	10606	0	30
2005.09.13	110.360	111.070	110.120	110.670	11419	0	30
2005.09.14	110.670	110.840	109.880	110.350	11418	0	30
2005.09.15	110.310	110.760	110.150	110.680	11411	0	30
2005.09.16	110.690	111.500	110.450	111.330	10763	0	30
2005.09.19	111.500	111.700	111.170	111.510	9665	0	30
2005.09.20	111.520	112.050	111.120	111.970	10687	0	30
2005.09.21	111.990	112.050	110.970	111.280	11516	0	30
2005.09.22	111.300	111.840	111.050	111.650	11174	0	30
2005.09.23	111.650	112.540	111.040	112.530	9685	0	30
2005.09.26	112.460	112.630	112.080	112.190	10701	0	30
2005.09.27	112.180	113.550	112.160	113.250	11711	0	30
2005.09.28	113.250	113.480	112.870	113.020	11703	0	30
2005.09.29	113.020	113.260	112.660	113.130	11376	0	30
2005.09.30	113.130	114.010	112.910	114.010	11620	0	30
2005.10.03	113.520	114.390	113.430	114.150	11537	0	30
2005.10.04	114.150	114.420	114.000	114.320	12243	0	30
2005.10.05	114.320	114.440	113.560	113.780	11916	0	30
2005.10.06	113.830	114.220	113.010	113.240	12847	0	30
2005.10.07	113.270	114.050	113.250	113.860	11233	0	30
2005.10.10	113.750	114.320	113.540	114.140	8475	0	30
2005.10.11	114.130	114.640	113.820	114.520	9229	0	30
2005.10.12	114.530	114.790	114.240	114.340	9005	0	30
2005.10.13	114.330	115.110	114.210	114.430	9770	0	30
2005.10.14	114.470	114.920	113.860	114.090	9656	0	30
2005.10.17	114.180	114.990	113.750	114.960	12360	0	30
2005.10.18	114.960	115.960	114.900	115.650	10379	0	30
2005.10.19	115.670	116.000	115.250	115.340	9279	0	30
2005.10.20	115.350	115.790	115.260	115.330	9507	0	30
2005.10.21	115.330	116.000	114.970	115.920	8934	0	30
2005.10.24	115.890	116.000	115.060	115.400	8316	0	30
2005.10.25	115.420	115.760	114.610	115.030	9365	0	30
2005.10.26	115.040	115.950	114.910	115.900	9297	0	30
2005.10.27	115.910	116.250	114.850	115.430	9842	0	30
2005.10.28	115.420	115.740	115.080	115.610	8630	0	30
2005.10.31	115.720	116.690	115.530	116.590	8783	0	30
2005.11.01	116.580	116.790	116.400	116.670	9216	0	30
2005.11.02	116.700	117.010	116.550	116.890	8673	0	30
2005.11.03	116.900	117.420	116.800	117.290	8666	0	30
2005.11.04	117.300	118.420	117.220	118.270	8621	0	30
2005.11.07	118.320	118.400	117.450	117.720	8726	0	30
2005.11.08	117.740	117.990	117.090	117.340	8854	0	30
2005.11.09	117.290	117.770	116.860	117.560	8817	0	30
2005.11.10	117.550	118.280	117.340	118.100	9044	0	30
2005.11.11	118.080	118.210	117.630	118.010	7894	0	30
2005.11.14	118.070	118.920	117.850	118.750	8621	0	30
2005.11.15	118.760	119.430	118.700	118.910	8915	0	30
2005.11.16	118.930	119.590	118.810	119.170	9228	0	30
2005.11.17	119.170	119.310	118.470	118.820	9250	0	30
2005.11.18	118.830	119.400	118.680	119.140	8743	0	30
2005.11.21	119.190	119.460	118.540	119.050	8999	0	30
2005.11.22	119.060	119.530	118.650	118.760	9406	0	30
2005.11.23	118.760	119.050	118.200	118.750	9453	0	30
2005.11.24	118.750	118.990	118.540	118.940	8188	0	30
2005.11.25	118.930	119.710	118.920	119.640	7882	0	30
2005.11.28	119.680	119.960	118.330	118.890	8939	0	30
2005.11.29	118.880	119.760	118.780	119.740	9491	0	30
2005.11.30	119.720	119.890	119.220	119.820	8871	0	30
2005.12.01	119.810	120.750	119.670	120.510	9069	0	30
2005.12.02	120.500	121.240	120.190	120.480	9392	0	30
2005.12.05	121.150	121.420	120.700	120.930	9165	0	30
2005.12.06	120.910	121.290	120.750	120.770	9092	0	30
2005.12.07	120.780	121.200	120.570	121.090	8955	0	30
2005.12.08	121.080	121.110	119.960	120.330	9249	0	30
2005.12.09	120.320	120.770	120.310	120.680	8402	0	30
2005.12.12	120.830	121.080	119.520	119.800	9253	0	30
2005.12.13	119.810	120.470	119.630	120.060	9168	0	30
2005.12.14	120.060	120.220	116.700	117.570	10450	0	30
2005.12.15	117.560	117.710	115.800	116.440	10565	0	30
2005.12.16	116.450	116.530	115.580	115.730	10106	0	30
2005.12.19	115.570	116.590	115.510	116.210	8914	0	30
2005.12.20	116.210	117.310	115.960	117.130	9295	0	30
2005.12.21	117.140	117.560	116.750	117.350	9264	0	30
2005.12.22	117.360	117.670	116.410	116.670	9005	0	30
2005.12.23	116.670	116.930	116.120	116.240	8367	0	30
2005.12.26	116.490	116.600	115.990	116.400	5282	0	30
2005.12.27	116.390	117.490	116.390	117.440	8321	0	30
2005.12.28	117.430	117.970	116.970	117.790	8956	0	30
2005.12.29	117.790	118.000	117.690	117.810	8166	0	30
2005.12.30	117.800	118.190	117.000	117.690	8871	0	30
2006.01.02	117.890	118.070	117.540	117.890	5105	0	30
2006.01.03	117.870	117.930	116.000	116.240	9429	0	30
2006.01.04	116.240	116.470	115.580	116.190	9818	0	30
2006.01.05	116.200	116.490	115.740	116.080	9325	0	30
2006.01.06	116.070	116.310	114.220	114.420	9393	0	30
2006.01.09	114.560	114.780	113.770	114.560	9188	0	30
2006.01.10	114.560	114.800	114.100	114.460	9073	0	30
2006.01.11	114.470	114.910	113.900	114.210	9274	0	30
2006.01.12	114.190	114.610	113.410	114.580	9733	0	30
2006.01.13	114.610	114.820	114.140	114.320	9079	0	30
2006.01.16	114.110	115.180	113.780	115.140	8115	0	30
2006.01.17	115.130	115.940	114.570	115.430	9010	0	30
2006.01.18	115.450	115.910	114.800	115.240	9827	0	30
2006.01.19	115.230	115.600	114.930	115.500	9196	0	30
2006.01.20	115.510	115.700	114.950	115.250	8656	0	30
2006.01.23	115.160	115.320	114.140	114.560	9784	0	30
2006.01.24	114.570	114.940	114.320	114.900	8873	0	30
2006.01.25	114.890	116.000	114.640	115.790	9466	0	30
2006.01.26	115.820	116.600	115.440	116.480	9218	0	30
2006.01.27	116.500	117.460	116.120	117.440	9326	0	30
2006.01.30	117.270	117.840	117.000	117.620	8444	0	30
2006.01.31	117.620	117.810	116.690	117.220	9464	0	30
2006.02.01	117.280	118.180	117.060	118.070	8978	0	30
2006.02.02	118.070	118.680	117.870	118.580	9331	0	30
2006.02.03	118.570	119.420	118.320	118.860	8616	0	30
2006.02.06	118.880	119.130	118.470	119.020	8798	0	30
2006.02.07	119.010	119.200	117.610	117.750	9347	0	30
2006.02.08	117.750	118.830	117.540	118.530	9148	0	30
2006.02.09	118.550	118.930	118.280	118.850	8967	0	30
2006.02.10	118.850	118.960	116.880	117.770	9828	0	30
2006.02.13	117.790	118.290	117.520	117.770	8822	0	30
2006.02.14	117.770	117.790	117.120	117.430	9047	0	30
2006.02.15	117.450	118.140	116.740	117.850	9435	0	30
2006.02.16	117.860	118.280	117.530	117.660	9105	0	30
2006.02.17	117.650	118.880	117.320	118.140	9485	0	30
2006.02.20	118.280	118.340	117.920	118.320	7664	0	30
2006.02.21	118.330	119.010	118.280	118.820	8766	0	30
2006.02.22	118.810	118.920	118.310	118.460	8726	0	30
2006.02.23	118.460	118.530	116.770	117.060	10152	0	30
2006.02.24	117.040	117.180	116.420	116.780	9561	0	30
2006.02.27	117.060	117.180	115.660	116.230	9783	0	30
2006.02.28	116.230	116.510	115.700	115.770	9410	0	30
2006.03.01	115.760	116.340	115.450	115.990	9519	0	30
2006.03.02	116.000	116.440	115.780	115.930	9425	0	30
2006.03.03	115.920	116.820	115.560	116.410	8980	0	30
2006.03.06	116.380	117.710	116.040	117.620	9020	0	30
2006.03.07	117.640	118.080	117.350	117.810	10588	0	30
2006.03.08	117.820	118.060	117.320	117.750	10001	0	30
2006.03.09	117.750	118.460	117.080	118.160	10937	0	30
2006.03.10	118.190	119.160	117.960	118.940	9840	0	30
2006.03.13	118.920	119.210	118.700	118.750	9990	0	30
2006.03.14	118.730	118.810	117.250	117.610	10488	0	30
2006.03.15	117.610	117.800	117.130	117.420	9365	0	30
2006.03.16	117.420	117.920	116.760	116.890	9985	0	30
2006.03.17	116.910	117.000	115.700	115.920	10144	0	30
2006.03.20	116.050	116.560	115.500	116.390	10152	0	30
2006.03.21	116.380	117.380	116.240	117.090	9921	0	30
2006.03.22	117.080	117.420	116.570	117.060	10023	0	30
2006.03.23	117.060	117.980	116.720	117.880	9933	0	30
2006.03.24	117.870	118.520	117.390	117.450	9643	0	30
2006.03.27	117.570	117.680	116.400	116.750	9480	0	30
2006.03.28	116.750	118.080	116.250	117.920	10736	0	30
2006.03.29	117.950	118.240	117.490	117.830	9505	0	30
2006.03.30	117.820	117.970	117.110	117.350	10083	0	30
2006.03.31	117.320	118.160	117.140	117.790	9899	0	30
2006.04.03	117.740	118.830	117.570	117.780	10118	0	30
2006.04.04	117.780	117.970	117.230	117.550	10226	0	30
2006.04.05	117.550	117.790	116.680	117.390	10588	0	30
2006.04.06	117.370	117.990	117.260	117.810	9864	0	30
2006.04.07	117.790	118.420	117.410	118.370	9664	0	30
2006.04.10	118.180	118.720	117.870	118.320	8725	0	30
2006.04.11	118.320	118.920	118.180	118.340	9599	0	30
2006.04.12	118.350	118.630	117.810	118.500	9625	0	30
2006.04.13	118.510	118.860	118.320	118.580	10254	0	30
2006.04.14	118.590	118.760	118.430	118.640	6817	0	30
2006.04.17	118.560	118.580	117.520	117.800	8609	0	30
2006.04.18	117.780	118.240	117.000	117.040	10592	0	30
2006.04.19	117.040	117.970	116.750	117.300	11066	0	30
2006.04.20	117.290	117.920	117.270	117.440	10195	0	30
2006.04.21	117.450	117.790	116.460	116.480	10361	0	30
2006.04.24	115.690	115.990	114.230	114.750	10507	0	30
2006.04.25	114.750	115.030	114.280	114.850	10290	0	30
2006.04.26	114.880	115.400	114.610	114.820	10370	0	30
2006.04.27	114.820	115.140	113.820	114.210	10371	0	30
2006.04.28	114.180	114.500	113.650	113.830	10172	0	30
2006.05.01	113.670	113.860	112.340	113.580	9489	0	30
2006.05.02	113.610	114.050	113.080	113.420	9925	0	30
2006.05.03	113.430	113.890	112.880	113.650	9739	0	30
2006.05.04	113.640	114.210	113.240	113.500	10230	0	30
2006.05.05	113.500	114.040	112.240	112.600	9015	0	30
2006.05.08	111.930	112.210	110.970	111.790	10019	0	30
2006.05.09	111.750	111.960	110.870	111.060	9779	0	30
2006.05.10	111.060	111.280	110.100	110.620	10326	0	30
2006.05.11	110.620	111.540	110.100	110.740	10340	0	30
2006.05.12	110.730	110.750	109.310	110.070	10284	0	30
2006.05.15	109.640	110.610	109.330	110.440	10833	0	30
2006.05.16	110.480	110.890	109.650	109.690	10408	0	30
2006.05.17	109.690	111.360	108.970	111.170	10762	0	30
2006.05.18	111.170	111.270	110.310	110.790	10527	0	30
2006.05.19	110.790	112.260	110.420	111.700	10168	0	30
2006.05.22	111.840	112.960	111.280	111.430	10496	0	30
2006.05.23	111.450	112.020	110.960	112.010	10339	0	30
2006.05.24	112.190	112.990	111.620	112.880	11525	0	30
2006.05.25	112.890	112.980	111.660	111.680	9923	0	30
2006.05.26	111.690	112.850	111.460	112.670	9824	0	30
2006.05.29	112.670	112.730	112.140	112.410	8322	0	30
2006.05.30	112.430	112.830	111.620	112.140	10648	0	30
2006.05.31	112.130	112.720	111.440	112.580	10380	0	30
2006.06.01	112.580	113.400	112.360	112.590	10575	0	30
2006.06.02	112.610	112.950	111.320	111.750	9946	0	30
2006.06.05	111.660	112.320	111.430	112.200	9637	0	30
2006.06.06	112.200	113.580	112.060	113.210	10495	0	30
2006.06.07	113.210	113.710	112.910	113.410	10158	0	30
2006.06.08	113.390	114.740	113.370	114.120	10546	0	30
2006.06.09	114.060	114.360	113.540	113.980	9844	0	30
2006.06.12	114.100	114.600	113.960	114.450	9160	0	30
2006.06.13	114.440	115.460	114.250	115.310	10291	0	30
2006.06.14	115.320	115.420	114.460	114.990	10111	0	30
2006.06.15	114.990	115.230	114.630	114.860	9713	0	30
2006.06.16	114.830	115.220	114.540	115.190	9092	0	30
2006.06.19	115.230	115.790	115.140	115.480	9574	0	30
2006.06.20	115.480	115.650	114.620	114.900	9382	0	30
2006.06.21	114.900	115.250	114.360	114.820	9182	0	30
2006.06.22	114.820	116.310	114.670	116.130	9583	0	30
2006.06.23	116.130	116.610	115.760	116.450	9168	0	30
2006.06.26	116.490	116.570	116.090	116.270	8544	0	30
2006.06.27	116.260	116.720	115.860	116.280	9373	0	30
2006.06.28	116.290	116.510	116.050	116.450	9061	0	30
2006.06.29	116.450	116.650	114.840	115.060	9722	0	30
2006.06.30	115.060	115.250	114.170	114.430	9639	0	30
2006.07.03	114.330	114.970	114.090	114.760	9247	0	30
2006.07.04	114.760	114.950	114.370	114.930	9012	0	30
2006.07.05	114.930	115.810	114.570	115.700	10268	0	30
2006.07.06	115.680	115.720	114.880	115.130	10059	0	30
2006.07.07	115.130	115.320	113.820	113.970	9512	0	30
2006.07.10	113.880	114.370	113.440	114.230	9155	0	30
2006.07.11	114.210	114.710	113.910	114.280	9633	0	30
2006.07.12	114.300	115.740	114.170	115.500	10088	0	30
2006.07.13	115.470	115.530	114.970	115.400	9552	0	30
2006.07.14	115.400	116.420	115.330	116.110	10297	0	30
2006.07.17	116.380	117.310	116.140	117.110	8966	0	30
2006.07.18	117.120	117.610	116.680	117.290	9786	0	30
2006.07.19	117.290	117.890	116.640	116.870	9795	0	30
2006.07.20	116.870	117.150	116.540	117.060	9474	0	30
2006.07.21	117.060	117.060	115.820	116.060	9349	0	30
2006.07.24	116.170	116.950	116.150	116.620	9589	0	30
2006.07.25	116.630	117.420	116.520	117.200	9588	0	30
2006.07.26	117.190	117.210	116.170	116.360	9915	0	30
2006.07.27	116.360	116.450	115.290	115.780	10056	0	30
2006.07.28	115.810	116.040	114.610	114.750	9680	0	30
2006.07.31	114.680	114.860	114.170	114.640	9295	0	30
2006.08.01	114.620	115.400	114.480	114.630	10278	0	30
2006.08.02	114.640	114.900	114.200	114.650	9900	0	30
2006.08.03	114.660	115.320	114.530	114.970	10047	0	30
2006.08.04	114.960	115.570	113.970	114.450	9575	0	30
2006.08.07	114.230	115.250	114.160	115.210	8938	0	30
2006.08.08	115.210	115.400	114.560	115.340	9632	0	30
2006.08.09	115.350	115.760	114.780	115.330	9626	0	30
2006.08.10	115.360	115.640	114.660	115.250	10643	0	30
2006.08.11	115.250	116.460	115.110	116.400	9950	0	30
2006.08.14	116.370	116.770	116.160	116.650	8639	0	30
2006.08.15	116.610	116.750	115.840	116.100	9631	0	30
2006.08.16	116.110	116.390	115.630	115.840	9208	0	30
2006.08.17	115.850	116.200	115.180	116.080	10002	0	30
2006.08.18	116.040	116.110	115.450	115.810	9268	0	30
2006.08.21	115.760	116.000	115.340	115.950	9005	0	30
2006.08.22	115.980	116.860	115.900	116.500	9871	0	30
2006.08.23	116.530	116.660	116.080	116.390	9077	0	30
2006.08.24	116.390	116.610	116.150	116.500	9241	0	30
2006.08.25	116.500	117.430	116.420	117.230	9563	0	30
2006.08.28	117.290	117.350	116.860	117.220	9104	0	30
2006.08.29	117.220	117.260	116.510	116.640	9776	0	30
2006.08.30	116.650	117.300	116.580	117.130	9895	0	30
2006.08.31	117.110	117.510	116.900	117.360	10116	0	30
2006.09.01	117.370	117.500	116.940	117.100	9190	0	30
2006.09.04	116.950	117.050	115.880	116.140	8719	0	30
2006.09.05	116.140	116.210	115.570	116.110	9724	0	30
2006.09.06	116.140	116.920	115.960	116.690	9911	0	30
2006.09.07	116.640	117.090	115.960	116.440	10009	0	30
2006.09.08	116.440	117.050	116.090	116.910	9625	0	30
2006.09.11	116.950	117.800	116.610	117.640	9381	0	30
2006.09.12	117.670	118.170	117.370	117.900	9742	0	30
2006.09.13	117.880	118.040	117.350	117.470	9730	0	30
2006.09.14	117.480	117.790	117.300	117.570	9788	0	30
2006.09.15	117.560	118.130	117.350	117.550	9408	0	30
2006.09.18	117.470	118.310	117.460	117.900	9599	0	30
2006.09.19	117.890	118.140	116.990	117.670	10094	0	30
2006.09.20	117.690	117.710	116.970	117.280	9800	0	30
2006.09.21	117.360	117.500	116.220	116.370	10186	0	30
2006.09.22	116.420	116.640	116.070	116.580	9333	0	30
2006.09.25	116.460	116.770	116.120	116.540	10731	0	30
2006.09.26	116.550	117.240	116.260	117.110	12948	0	30
2006.09.27	117.100	117.640	116.890	117.450	12462	0	30
2006.09.28	117.460	117.930	117.330	117.780	11744	0	30
2006.09.29	117.770	118.190	117.520	118.170	11408	0	30
2006.10.02	118.090	118.390	117.530	117.730	16490	0	30
2006.10.03	117.740	117.980	117.380	117.960	12091	0	30
2006.10.04	117.950	118.280	117.760	117.810	11547	0	30
2006.10.05	117.820	117.880	117.450	117.740	9165	0	30
2006.10.06	117.730	119.080	117.640	119.000	6846	0	30
2006.10.09	118.960	119.280	118.810	119.090	6081	0	30
2006.10.10	119.080	119.770	118.890	119.660	6955	0	30
