<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2005.04.29	0.77900	0.78440	0.77720	0.78140	7756	0	40
2005.04.30	0.78130	0.78170	0.77950	0.77950	33	0	40
2005.05.02	0.78030	0.78140	0.77850	0.78000	6035	0	40
2005.05.03	0.78010	0.78020	0.77220	0.77440	7560	0	40
2005.05.04	0.77420	0.78190	0.77260	0.78080	8389	0	40
2005.05.05	0.78080	0.78300	0.77650	0.78060	7880	0	40
2005.05.06	0.78060	0.78190	0.77430	0.77540	7905	0	40
2005.05.07	0.77540	0.77550	0.77410	0.77530	33	0	40
2005.05.09	0.77390	0.77550	0.77100	0.77240	7334	0	40
2005.05.10	0.77240	0.77730	0.77190	0.77680	7885	0	40
2005.05.11	0.77660	0.77930	0.77380	0.77450	8068	0	40
2005.05.12	0.77440	0.77500	0.76490	0.76560	8529	0	40
2005.05.13	0.76570	0.76710	0.76000	0.76190	7964	0	40
2005.05.14	0.76160	0.76170	0.75910	0.75910	23	0	40
2005.05.16	0.76180	0.76190	0.75360	0.75610	7430	0	40
2005.05.17	0.75620	0.75890	0.75470	0.75540	7857	0	40
2005.05.18	0.75530	0.76200	0.75300	0.76120	8026	0	40
2005.05.19	0.76110	0.76130	0.75660	0.75810	7588	0	40
2005.05.20	0.75820	0.76100	0.75340	0.75610	7735	0	40
2005.05.21	0.75540	0.75610	0.75520	0.75520	11	0	40
2005.05.23	0.75490	0.76030	0.75430	0.75960	7004	0	40
2005.05.24	0.75970	0.76420	0.75790	0.76300	7664	0	40
2005.05.25	0.76310	0.76360	0.75840	0.76280	7750	0	40
2005.05.26	0.76270	0.76490	0.75790	0.75850	8047	0	40
2005.05.27	0.75830	0.76380	0.75820	0.76350	6967	0	40
2005.05.28	0.76340	0.76340	0.76290	0.76310	5	0	40
2005.05.30	0.76150	0.76350	0.75990	0.76060	6285	0	40
2005.05.31	0.76050	0.76110	0.75400	0.75600	8436	0	40
2005.06.01	0.75570	0.75770	0.74740	0.74950	8816	0	40
2005.06.02	0.74920	0.75610	0.74820	0.75440	8243	0	40
2005.06.03	0.75440	0.76080	0.75350	0.75630	8344	0	40
2005.06.04	0.75640	0.75660	0.75560	0.75650	38	0	40
2005.06.06	0.75550	0.76670	0.75530	0.76520	7507	0	40
2005.06.07	0.76530	0.77000	0.76350	0.76900	7961	0	40
2005.06.08	0.76890	0.77070	0.76410	0.76530	9649	0	40
2005.06.09	0.76540	0.76910	0.76450	0.76780	9667	0	40
2005.06.10	0.76790	0.76830	0.76070	0.76140	9548	0	40
2005.06.11	0.76130	0.76170	0.76110	0.76150	45	0	40
2005.06.13	0.76220	0.76410	0.75890	0.76140	9283	0	40
2005.06.14	0.76130	0.76830	0.76080	0.76320	9479	0	40
2005.06.15	0.76320	0.77010	0.76210	0.76960	9160	0	40
2005.06.16	0.76960	0.77470	0.76610	0.77320	9808	0	40
2005.06.17	0.77310	0.77850	0.77130	0.77790	9932	0	40
2005.06.18	0.77790	0.77840	0.77740	0.77780	46	0	40
2005.06.20	0.77550	0.77960	0.77470	0.77550	8092	0	40
2005.06.21	0.77540	0.78120	0.77240	0.78070	9409	0	40
2005.06.22	0.78060	0.78110	0.77480	0.77860	9348	0	40
2005.06.23	0.77870	0.77930	0.77170	0.77210	9482	0	40
2005.06.24	0.77210	0.77470	0.76660	0.76940	9262	0	40
2005.06.25	0.76950	0.77020	0.76930	0.76980	48	0	40
2005.06.27	0.76950	0.77070	0.76690	0.76920	8661	0	40
2005.06.28	0.76910	0.77010	0.76200	0.76250	10165	0	40
2005.06.29	0.76260	0.76470	0.75840	0.76220	10125	0	40
2005.06.30	0.76220	0.76490	0.75910	0.76250	10116	0	40
2005.07.01	0.76250	0.76470	0.74950	0.75200	9557	0	40
2005.07.02	0.75180	0.75230	0.75180	0.75230	11	0	40
2005.07.04	0.75070	0.75220	0.74760	0.74960	6906	0	40
2005.07.05	0.74980	0.75070	0.73910	0.74110	10843	0	40
2005.07.06	0.74120	0.74470	0.73860	0.73940	10330	0	40
2005.07.07	0.73920	0.74700	0.73650	0.73960	11632	0	40
2005.07.08	0.73980	0.74470	0.73670	0.74210	10350	0	40
2005.07.09	0.74200	0.74230	0.74110	0.74190	38	0	40
2005.07.11	0.74250	0.74890	0.74180	0.74720	8357	0	40
2005.07.12	0.74720	0.75780	0.74660	0.75700	10647	0	40
2005.07.13	0.75680	0.75770	0.74700	0.74970	10184	0	40
2005.07.14	0.74970	0.75400	0.74770	0.75250	9887	0	40
2005.07.15	0.75260	0.75380	0.74730	0.74940	9400	0	40
2005.07.16	0.74940	0.74970	0.74850	0.74860	16	0	40
2005.07.18	0.74860	0.75500	0.74730	0.75380	9043	0	40
2005.07.19	0.75350	0.75450	0.74790	0.75050	10102	0	40
2005.07.20	0.75040	0.75760	0.74900	0.75560	11103	0	40
2005.07.21	0.75580	0.76680	0.75520	0.76540	10233	0	40
2005.07.22	0.76530	0.76890	0.76330	0.76350	10468	0	40
2005.07.23	0.76360	0.76430	0.76270	0.76420	49	0	40
2005.07.25	0.76220	0.76490	0.75830	0.76270	7847	0	40
2005.07.26	0.76250	0.76350	0.75680	0.75800	9960	0	40
2005.07.27	0.75770	0.75990	0.75270	0.75610	9958	0	40
2005.07.28	0.75610	0.76120	0.75350	0.75990	9261	0	40
2005.07.29	0.75980	0.76240	0.75610	0.75690	9654	0	40
2005.07.30	0.75660	0.75680	0.75620	0.75660	22	0	40
2005.08.01	0.75580	0.76380	0.75510	0.76150	8200	0	40
2005.08.02	0.76160	0.76620	0.75950	0.76510	10007	0	40
2005.08.03	0.76510	0.77280	0.76240	0.77150	8745	0	40
2005.08.04	0.77180	0.77420	0.76920	0.77260	8283	0	40
2005.08.05	0.77270	0.77270	0.76600	0.76840	9727	0	40
2005.08.06	0.76830	0.76860	0.76780	0.76810	59	0	40
2005.08.08	0.76800	0.76880	0.76330	0.76430	8990	0	40
2005.08.09	0.76440	0.76650	0.75820	0.76170	9774	0	40
2005.08.10	0.76160	0.76650	0.76050	0.76530	9050	0	40
2005.08.11	0.76540	0.77510	0.76400	0.77430	9671	0	40
2005.08.12	0.77440	0.77570	0.77050	0.77180	8991	0	40
2005.08.13	0.77180	0.77220	0.77170	0.77220	44	0	40
2005.08.15	0.77320	0.77480	0.76650	0.76910	8390	0	40
2005.08.16	0.76920	0.77010	0.76580	0.76960	8957	0	40
2005.08.17	0.76980	0.77150	0.75990	0.76050	10209	0	40
2005.08.18	0.76040	0.76130	0.75100	0.75300	8288	0	40
2005.08.19	0.75320	0.75420	0.74950	0.75140	8371	0	40
2005.08.20	0.75140	0.75230	0.75000	0.75140	40	0	40
2005.08.22	0.75150	0.75690	0.75070	0.75480	8043	0	40
2005.08.23	0.75480	0.75730	0.75370	0.75600	7707	0	40
2005.08.24	0.75590	0.75780	0.75110	0.75570	8389	0	40
2005.08.25	0.75560	0.76180	0.75470	0.75960	9231	0	40
2005.08.26	0.75950	0.76070	0.75480	0.75590	8691	0	40
2005.08.27	0.75610	0.75690	0.75520	0.75520	50	0	40
2005.08.29	0.75510	0.75780	0.75150	0.75270	7650	0	40
2005.08.30	0.75270	0.75300	0.74650	0.74900	8507	0	40
2005.08.31	0.74900	0.75580	0.74560	0.75520	8985	0	40
2005.09.01	0.75530	0.76380	0.75340	0.76260	8745	0	40
2005.09.02	0.76240	0.76670	0.76110	0.76510	8260	0	40
2005.09.03	0.76500	0.76570	0.76490	0.76570	20	0	40
2005.09.05	0.76380	0.76990	0.76350	0.76760	6814	0	40
2005.09.06	0.76760	0.76920	0.76470	0.76770	7894	0	40
2005.09.07	0.76780	0.77040	0.76520	0.76570	8609	0	40
2005.09.08	0.76570	0.77350	0.76520	0.77310	8387	0	40
2005.09.09	0.77290	0.77580	0.77050	0.77510	8028	0	40
2005.09.10	0.77510	0.77540	0.77480	0.77500	30	0	40
2005.09.12	0.77450	0.77660	0.76830	0.76850	7583	0	40
2005.09.13	0.76870	0.77110	0.76700	0.76850	8112	0	40
2005.09.14	0.76830	0.77390	0.76820	0.77170	8290	0	40
2005.09.15	0.77190	0.77200	0.76530	0.76650	8145	0	40
2005.09.16	0.76650	0.77060	0.76410	0.76800	8636	0	40
2005.09.17	0.76810	0.76810	0.76660	0.76750	23	0	40
2005.09.19	0.76620	0.76820	0.76150	0.76700	7328	0	40
2005.09.20	0.76710	0.77240	0.76510	0.76640	8397	0	40
2005.09.21	0.76640	0.77310	0.76550	0.77140	8480	0	40
2005.09.22	0.77140	0.77300	0.76140	0.76290	9558	0	40
2005.09.23	0.76310	0.76380	0.75680	0.75710	8291	0	40
2005.09.24	0.75790	0.75810	0.75680	0.75790	55	0	40
2005.09.26	0.75720	0.75890	0.75470	0.75740	7971	0	40
2005.09.27	0.75730	0.75770	0.75270	0.75600	8348	0	40
2005.09.28	0.75580	0.76020	0.75430	0.75910	8336	0	40
2005.09.29	0.75900	0.76260	0.75750	0.76000	8245	0	40
2005.09.30	0.75990	0.76460	0.75840	0.76210	7925	0	40
2005.10.01	0.76180	0.76210	0.76100	0.76210	36	0	40
2005.10.03	0.76230	0.76350	0.75880	0.76290	7622	0	40
2005.10.04	0.76290	0.76480	0.76160	0.76360	7536	0	40
2005.10.05	0.76340	0.76400	0.75590	0.75660	8108	0	40
2005.10.06	0.75630	0.76040	0.75520	0.75830	8348	0	40
2005.10.07	0.75840	0.76170	0.75550	0.75690	7847	0	40
2005.10.08	0.75680	0.75740	0.75620	0.75620	38	0	40
2005.10.10	0.75640	0.76090	0.75610	0.75920	7123	0	40
2005.10.11	0.75920	0.75940	0.75080	0.75240	7762	0	40
2005.10.12	0.75260	0.75660	0.75050	0.75490	7817	0	40
2005.10.13	0.75480	0.75630	0.74620	0.75070	8366	0	40
2005.10.14	0.75050	0.75430	0.74880	0.75240	8113	0	40
2005.10.15	0.75250	0.75350	0.75210	0.75350	10	0	40
2005.10.17	0.75430	0.75510	0.74810	0.75000	10159	0	40
2005.10.18	0.74990	0.75030	0.74470	0.74790	8651	0	40
2005.10.19	0.74800	0.75150	0.74380	0.75010	8302	0	40
2005.10.20	0.75030	0.75420	0.74840	0.75300	7853	0	40
2005.10.21	0.75300	0.75460	0.74680	0.74890	9723	0	40
2005.10.22	0.74830	0.74950	0.74830	0.74910	37	0	40
2005.10.24	0.74890	0.75190	0.74660	0.75170	8008	0	40
2005.10.25	0.75160	0.75740	0.74870	0.75680	8175	0	40
2005.10.26	0.75710	0.75740	0.75310	0.75480	8267	0	40
2005.10.27	0.75480	0.76070	0.75240	0.75690	8056	0	40
2005.10.28	0.75700	0.75810	0.74890	0.74930	8662	0	40
2005.10.29	0.74910	0.75010	0.74910	0.75000	18	0	40
2005.10.31	0.74900	0.75240	0.74650	0.74840	7616	0	40
2005.11.01	0.74830	0.74850	0.74390	0.74430	8362	0	40
2005.11.02	0.74410	0.74470	0.73970	0.74280	8171	0	40
2005.11.03	0.74280	0.74350	0.73800	0.73930	7906	0	40
2005.11.04	0.73950	0.74020	0.73110	0.73290	8197	0	40
2005.11.05	0.73290	0.73360	0.73280	0.73320	49	0	40
2005.11.07	0.73230	0.73440	0.73050	0.73290	7490	0	40
2005.11.08	0.73280	0.73630	0.72840	0.73460	7787	0	40
2005.11.09	0.73470	0.73820	0.73180	0.73690	7889	0	40
2005.11.10	0.73690	0.73780	0.72920	0.72990	8349	0	40
2005.11.11	0.73000	0.73370	0.72950	0.73290	7376	0	40
2005.11.12	0.73290	0.73340	0.73230	0.73260	46	0	40
2005.11.14	0.73220	0.73470	0.72610	0.72680	8498	0	40
2005.11.15	0.72680	0.73380	0.72650	0.73320	7709	0	40
2005.11.16	0.73330	0.73370	0.72800	0.73090	7678	0	40
2005.11.17	0.73070	0.73550	0.72930	0.73390	7650	0	40
2005.11.18	0.73360	0.73440	0.72990	0.73390	7950	0	40
2005.11.19	0.73380	0.73390	0.73260	0.73360	100	0	40
2005.11.21	0.73320	0.73970	0.73260	0.73610	7436	0	40
2005.11.22	0.73620	0.73900	0.73200	0.73780	7830	0	40
2005.11.23	0.73780	0.73940	0.73560	0.73790	7790	0	40
2005.11.24	0.73780	0.74080	0.73680	0.73880	7058	0	40
2005.11.25	0.73890	0.73900	0.73450	0.73580	7235	0	40
2005.11.26	0.73580	0.73630	0.73570	0.73630	6	0	40
2005.11.28	0.73380	0.74550	0.73200	0.74170	7497	0	40
2005.11.29	0.74180	0.74250	0.73710	0.73790	8063	0	40
2005.11.30	0.73770	0.74080	0.73680	0.73770	8117	0	40
2005.12.01	0.73760	0.74390	0.73750	0.74190	8261	0	40
2005.12.02	0.74220	0.74920	0.74130	0.74800	7511	0	40
2005.12.03	0.74800	0.74900	0.74770	0.74790	67	0	40
2005.12.05	0.74680	0.75290	0.74500	0.75150	7429	0	40
2005.12.06	0.75170	0.75450	0.75010	0.75310	7431	0	40
2005.12.07	0.75310	0.75380	0.74570	0.74770	7966	0	40
2005.12.08	0.74780	0.75180	0.74420	0.74970	8005	0	40
2005.12.09	0.74980	0.75270	0.74910	0.75020	7179	0	40
2005.12.10	0.75040	0.75150	0.74990	0.75140	50	0	40
2005.12.12	0.74890	0.75690	0.74860	0.75550	7226	0	40
2005.12.13	0.75560	0.75720	0.75220	0.75440	7748	0	40
2005.12.14	0.75450	0.75820	0.75210	0.75490	7926	0	40
2005.12.15	0.75480	0.75650	0.74560	0.74840	8424	0	40
2005.12.16	0.74860	0.74860	0.74190	0.74360	8150	0	40
2005.12.17	0.74350	0.74490	0.74330	0.74490	44	0	40
2005.12.19	0.74430	0.74720	0.73970	0.74010	7505	0	40
2005.12.20	0.74010	0.74210	0.73200	0.73380	7864	0	40
2005.12.21	0.73370	0.73720	0.73190	0.73300	7836	0	40
2005.12.22	0.73310	0.73470	0.73000	0.73170	7752	0	40
2005.12.23	0.73130	0.73250	0.72670	0.72910	6872	0	40
2005.12.24	0.72900	0.72900	0.72790	0.72790	11	0	40
2005.12.26	0.72910	0.73230	0.72830	0.73020	2063	0	40
2005.12.27	0.73040	0.73170	0.72340	0.72410	6197	0	40
2005.12.28	0.72430	0.73190	0.72380	0.72890	7612	0	40
2005.12.29	0.72900	0.73360	0.72720	0.73150	7480	0	40
2005.12.30	0.73160	0.73470	0.73070	0.73290	7481	0	40
2005.12.31	0.73290	0.73360	0.73150	0.73280	33	0	40
2006.01.02	0.73290	0.73540	0.73220	0.73330	2295	0	40
2006.01.03	0.73350	0.74160	0.73140	0.74000	7626	0	40
2006.01.04	0.74000	0.74870	0.73970	0.74670	7843	0	40
2006.01.05	0.74680	0.74870	0.74430	0.74750	7832	0	40
2006.01.06	0.74750	0.75550	0.74510	0.75400	7221	0	40
2006.01.07	0.75410	0.75500	0.75380	0.75500	50	0	40
2006.01.09	0.75310	0.75470	0.75010	0.75440	6904	0	40
2006.01.10	0.75420	0.75450	0.74830	0.74890	7698	0	40
2006.01.11	0.74880	0.75690	0.74790	0.75510	7559	0	40
2006.01.12	0.75500	0.75670	0.74960	0.75030	7803	0	40
2006.01.13	0.75030	0.75530	0.74980	0.75520	7188	0	40
2006.01.14	0.75540	0.75600	0.75490	0.75500	71	0	40
2006.01.16	0.75600	0.75790	0.75310	0.75430	6495	0	40
2006.01.17	0.75410	0.75590	0.75040	0.75260	7637	0	40
2006.01.18	0.75250	0.75320	0.74590	0.74740	8106	0	40
2006.01.19	0.74760	0.74870	0.74430	0.74690	7980	0	40
2006.01.20	0.74690	0.75020	0.74600	0.74800	7760	0	40
2006.01.21	0.74790	0.74810	0.74690	0.74800	49	0	40
2006.01.23	0.74940	0.75460	0.74820	0.75360	7254	0	40
2006.01.24	0.75340	0.75440	0.74860	0.75190	7729	0	40
2006.01.25	0.75180	0.75590	0.75050	0.75290	8148	0	40
2006.01.26	0.75280	0.75630	0.75050	0.75090	7714	0	40
2006.01.27	0.75080	0.75460	0.74910	0.74960	8556	0	40
2006.01.28	0.74940	0.74980	0.74900	0.74900	23	0	40
2006.01.30	0.74910	0.75170	0.74780	0.74870	6927	0	40
2006.01.31	0.74860	0.75900	0.74830	0.75820	7819	0	40
2006.02.01	0.75810	0.75900	0.75240	0.75320	7730	0	40
2006.02.02	0.75290	0.75570	0.75050	0.75330	7814	0	40
2006.02.03	0.75310	0.75410	0.74750	0.74900	7800	0	40
2006.02.04	0.74890	0.74940	0.74850	0.74860	42	0	40
2006.02.06	0.74870	0.74960	0.74110	0.74160	7893	0	40
2006.02.07	0.74150	0.74510	0.73910	0.73960	7824	0	40
2006.02.08	0.73950	0.74150	0.73620	0.73890	8222	0	40
2006.02.09	0.73880	0.74220	0.73800	0.74020	7914	0	40
2006.02.10	0.74030	0.74400	0.73700	0.73760	7763	0	40
2006.02.11	0.73760	0.73860	0.73680	0.73860	52	0	40
2006.02.13	0.73650	0.74010	0.73620	0.73710	7420	0	40
2006.02.14	0.73720	0.74230	0.73570	0.74230	7778	0	40
2006.02.15	0.74230	0.74450	0.73720	0.73890	7778	0	40
2006.02.16	0.73910	0.73960	0.73620	0.73920	7441	0	40
2006.02.17	0.73920	0.74190	0.73470	0.73960	8107	0	40
2006.02.18	0.73950	0.74040	0.73900	0.73960	73	0	40
2006.02.20	0.73950	0.74190	0.73830	0.74090	6491	0	40
2006.02.21	0.74080	0.74150	0.73690	0.73890	7831	0	40
2006.02.22	0.73860	0.73970	0.73430	0.73660	7543	0	40
2006.02.23	0.73660	0.74240	0.73430	0.73870	8154	0	40
2006.02.24	0.73870	0.74170	0.73780	0.73950	7588	0	40
2006.02.25	0.73960	0.74000	0.73880	0.73920	36	0	40
2006.02.27	0.73860	0.74000	0.73640	0.73740	7899	0	40
2006.02.28	0.73740	0.74400	0.73600	0.74240	7905	0	40
2006.03.01	0.74240	0.74680	0.74160	0.74470	8477	0	40
2006.03.02	0.74460	0.74880	0.74440	0.74820	8322	0	40
2006.03.03	0.74830	0.74870	0.74210	0.74530	7820	0	40
2006.03.04	0.74530	0.74550	0.74440	0.74440	50	0	40
2006.03.06	0.74420	0.74860	0.73940	0.74040	7431	0	40
2006.03.07	0.74040	0.74070	0.73270	0.73350	7981	0	40
2006.03.08	0.73360	0.73630	0.73130	0.73420	7750	0	40
2006.03.09	0.73440	0.73790	0.73260	0.73430	7981	0	40
2006.03.10	0.73430	0.73700	0.73020	0.73180	7924	0	40
2006.03.11	0.73180	0.73240	0.73170	0.73180	50	0	40
2006.03.13	0.73100	0.73710	0.73070	0.73650	7113	0	40
2006.03.14	0.73690	0.73760	0.73250	0.73720	7547	0	40
2006.03.15	0.73720	0.74130	0.73650	0.73930	7781	0	40
2006.03.16	0.73920	0.73950	0.73380	0.73790	7902	0	40
2006.03.17	0.73790	0.73870	0.72650	0.72750	8124	0	40
2006.03.18	0.72730	0.72900	0.72680	0.72900	119	0	40
2006.03.20	0.72750	0.72800	0.71780	0.72020	7927	0	40
2006.03.21	0.72010	0.72200	0.71470	0.71660	8048	0	40
2006.03.22	0.71660	0.72090	0.71520	0.71860	8128	0	40
2006.03.23	0.71850	0.72160	0.71300	0.71490	7830	0	40
2006.03.24	0.71470	0.71530	0.70600	0.70870	8387	0	40
2006.03.25	0.70860	0.71030	0.70860	0.71020	92	0	40
2006.03.27	0.70880	0.70950	0.70360	0.70560	8092	0	40
2006.03.28	0.70560	0.71220	0.70420	0.70550	8243	0	40
2006.03.29	0.70540	0.70810	0.70150	0.70770	8191	0	40
2006.03.30	0.70770	0.71610	0.70570	0.71460	8713	0	40
2006.03.31	0.71470	0.71750	0.71080	0.71580	8195	0	40
2006.04.01	0.71580	0.71670	0.71560	0.71650	186	0	40
2006.04.03	0.71550	0.71870	0.71280	0.71580	7698	0	40
2006.04.04	0.71590	0.72260	0.71140	0.72050	9584	0	40
2006.04.05	0.72030	0.72940	0.71980	0.72800	9474	0	40
2006.04.06	0.72800	0.73330	0.72600	0.73120	8262	0	40
2006.04.07	0.73130	0.73450	0.72550	0.72640	8189	0	40
2006.04.08	0.72610	0.72670	0.72530	0.72610	192	0	40
2006.04.10	0.72610	0.73000	0.72550	0.73000	7079	0	40
2006.04.11	0.72980	0.73420	0.72650	0.73370	7758	0	40
2006.04.12	0.73360	0.73460	0.72910	0.73250	7503	0	40
2006.04.13	0.73260	0.73390	0.72370	0.72800	8903	0	40
2006.04.14	0.72810	0.72930	0.72680	0.72810	5530	0	40
2006.04.15	0.72790	0.72790	0.72790	0.72790	1	0	40
2006.04.17	0.72780	0.73870	0.72700	0.73720	5966	0	40
2006.04.18	0.73750	0.74230	0.73650	0.74200	8217	0	40
2006.04.19	0.74210	0.74840	0.74110	0.74680	8167	0	40
2006.04.20	0.74660	0.74730	0.73570	0.73800	8414	0	40
2006.04.21	0.73790	0.74640	0.73620	0.74420	8282	0	40
2006.04.22	0.74410	0.74500	0.74350	0.74410	140	0	40
2006.04.24	0.74690	0.74860	0.74190	0.74450	8241	0	40
